# Swiss Law Collection — all cantonal acts: instrument type × canton × enactment year × legal domain
# counting_unit: published_copies — one count per canton whose collection publishes the act
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
instrument_type,canton,year,domain,count
reglement,VD,1988,autres,1
reglement,VD,1988,eco,2
reglement,VD,1988,fin,2
reglement,VD,1988,infra,1
reglement,VD,1988,sante,2
reglement,VS,1988,educ,2
reglement,VS,1988,fin,1
reglement,ZH,1988,educ,3
reglement,BS,1989,educ,1
reglement,BS,1989,etat,1
reglement,FR,1989,educ,2
reglement,GE,1989,autres,2
reglement,GE,1989,eco,1
reglement,GE,1989,educ,2
reglement,GE,1989,etat,2
reglement,GE,1989,infra,3
reglement,GE,1989,sante,1
reglement,GL,1989,etat,3
reglement,GR,1989,educ,1
reglement,JU,1989,etat,1
reglement,LU,1989,educ,1
reglement,NE,1989,educ,1
reglement,NE,1989,infra,1
reglement,NE,1989,sante,1
reglement,NW,1989,sante,1
reglement,SO,1989,educ,2
reglement,SO,1989,etat,1
reglement,SZ,1989,educ,1
reglement,TG,1989,sante,1
reglement,TI,1989,educ,2
reglement,TI,1989,etat,1
reglement,UR,1989,autres,1
reglement,UR,1989,sante,2
reglement,VD,1989,autres,1
reglement,VD,1989,eco,1
reglement,VD,1989,educ,1
reglement,VD,1989,infra,3
reglement,VS,1989,educ,1
reglement,VS,1989,sante,1
reglement,ZG,1989,educ,1
reglement,ZG,1989,etat,1
reglement,ZH,1989,educ,3
reglement,BL,1990,fin,1
reglement,BL,1990,sante,1
reglement,BS,1990,educ,1
reglement,FR,1990,educ,1
reglement,FR,1990,etat,2
reglement,FR,1990,sante,1
reglement,GE,1990,autres,1
reglement,GE,1990,eco,4
reglement,GE,1990,educ,1
reglement,GE,1990,etat,1
reglement,GE,1990,fin,1
reglement,GE,1990,infra,1
reglement,GE,1990,sante,1
reglement,GL,1990,etat,1
reglement,JU,1990,educ,1
reglement,JU,1990,etat,1
reglement,NE,1990,sante,2
reglement,SG,1990,educ,1
reglement,SO,1990,educ,1
reglement,SZ,1990,educ,1
reglement,TI,1990,autres,1
reglement,TI,1990,educ,2
reglement,TI,1990,etat,1
reglement,UR,1990,autres,1
reglement,UR,1990,etat,1
reglement,VD,1990,eco,2
reglement,VD,1990,infra,1
reglement,VD,1990,sante,2
reglement,VS,1990,etat,1
reglement,VS,1990,infra,5
reglement,VS,1990,sante,1
reglement,ZH,1990,infra,1
reglement,BS,1991,educ,2
reglement,FR,1991,educ,3
reglement,FR,1991,etat,3
reglement,FR,1991,fin,1
reglement,FR,1991,sante,1
reglement,GE,1991,autres,1
reglement,GE,1991,educ,2
reglement,GE,1991,etat,6
reglement,GL,1991,autres,1
reglement,GL,1991,etat,1
reglement,GR,1991,sante,1
reglement,NE,1991,eco,1
reglement,NE,1991,educ,1
reglement,NE,1991,fin,1
reglement,SG,1991,educ,1
reglement,SO,1991,etat,1
reglement,SZ,1991,educ,2
reglement,SZ,1991,fin,1
reglement,TG,1991,etat,1
reglement,TI,1991,autres,1
reglement,TI,1991,infra,1
reglement,UR,1991,educ,1
reglement,VD,1991,autres,1
reglement,VD,1991,eco,1
reglement,VD,1991,fin,2
reglement,VD,1991,infra,1
reglement,VD,1991,sante,1
reglement,VS,1991,autres,1
reglement,VS,1991,eco,1
reglement,VS,1991,etat,1
reglement,VS,1991,infra,1
reglement,ZG,1991,educ,1
reglement,ZG,1991,etat,1
reglement,ZH,1991,educ,2
reglement,BL,1992,etat,1
reglement,BS,1992,educ,1
reglement,FR,1992,eco,1
reglement,FR,1992,educ,2
reglement,FR,1992,etat,2
reglement,FR,1992,fin,1
reglement,FR,1992,infra,2
reglement,FR,1992,sante,1
reglement,GE,1992,eco,1
reglement,GE,1992,educ,2
reglement,GE,1992,etat,4
reglement,GE,1992,fin,1
reglement,GE,1992,infra,1
reglement,GE,1992,sante,1
reglement,LU,1992,educ,1
reglement,NE,1992,eco,1
reglement,NW,1992,etat,1
reglement,SG,1992,educ,1
reglement,TI,1992,educ,4
reglement,TI,1992,etat,2
reglement,TI,1992,infra,2
reglement,TI,1992,sante,4
reglement,UR,1992,autres,1
reglement,UR,1992,eco,2
reglement,UR,1992,infra,1
reglement,VD,1992,autres,2
reglement,VD,1992,eco,1
reglement,VD,1992,educ,3
reglement,VD,1992,etat,2
reglement,VD,1992,sante,3
reglement,VS,1992,autres,1
reglement,VS,1992,eco,1
reglement,VS,1992,educ,1
reglement,VS,1992,etat,1
reglement,VS,1992,sante,1
reglement,ZG,1992,educ,1
reglement,ZH,1992,educ,1
reglement,AR,1993,sante,1
reglement,BE,1993,etat,2
reglement,BS,1993,educ,1
reglement,BS,1993,etat,2
reglement,BS,1993,sante,1
reglement,FR,1993,autres,1
reglement,FR,1993,eco,1
reglement,FR,1993,educ,5
reglement,FR,1993,infra,1
reglement,GE,1993,autres,1
reglement,GE,1993,eco,3
reglement,GE,1993,educ,6
reglement,GE,1993,etat,3
reglement,GE,1993,fin,2
reglement,GE,1993,infra,3
reglement,GE,1993,sante,1
reglement,GR,1993,sante,1
reglement,LU,1993,educ,2
reglement,LU,1993,fin,2
reglement,NE,1993,autres,2
reglement,NE,1993,fin,2
reglement,NW,1993,eco,2
reglement,NW,1993,educ,2
reglement,NW,1993,etat,1
reglement,NW,1993,fin,2
reglement,SG,1993,etat,1
reglement,SO,1993,educ,1
reglement,SO,1993,sante,1
reglement,TI,1993,educ,1
reglement,TI,1993,etat,1
reglement,TI,1993,fin,2
reglement,TI,1993,infra,2
reglement,UR,1993,infra,1
reglement,VD,1993,autres,2
reglement,VD,1993,eco,4
reglement,VD,1993,fin,1
reglement,VD,1993,infra,3
reglement,VD,1993,sante,2
reglement,VS,1993,etat,1
reglement,VS,1993,sante,1
reglement,ZG,1993,educ,1
reglement,AG,1994,infra,4
reglement,AI,1994,autres,1
reglement,BE,1994,etat,1
reglement,BS,1994,sante,1
reglement,FR,1994,educ,2
reglement,FR,1994,fin,1
reglement,FR,1994,infra,1
reglement,GE,1994,autres,1
reglement,GE,1994,eco,4
reglement,GE,1994,educ,1
reglement,GE,1994,fin,1
reglement,GE,1994,infra,3
reglement,GE,1994,sante,3
reglement,GL,1994,etat,1
reglement,GR,1994,sante,3
reglement,JU,1994,educ,2
reglement,JU,1994,etat,1
reglement,JU,1994,sante,1
reglement,NE,1994,educ,1
reglement,NE,1994,sante,2
reglement,SG,1994,etat,1
reglement,SH,1994,etat,1
reglement,SO,1994,educ,1
reglement,SZ,1994,educ,2
reglement,TI,1994,autres,2
reglement,TI,1994,eco,2
reglement,TI,1994,educ,2
reglement,TI,1994,etat,5
reglement,TI,1994,fin,3
reglement,TI,1994,sante,3
reglement,UR,1994,etat,2
reglement,UR,1994,sante,1
reglement,VD,1994,autres,1
reglement,VD,1994,educ,2
reglement,VD,1994,fin,1
reglement,VD,1994,infra,2
reglement,VS,1994,eco,1
reglement,VS,1994,etat,1
reglement,VS,1994,sante,1
reglement,AG,1995,infra,1
reglement,BE,1995,autres,1
reglement,BE,1995,etat,10
reglement,BE,1995,sante,1
reglement,BL,1995,sante,1
reglement,BS,1995,etat,1
reglement,BS,1995,sante,1
reglement,FR,1995,autres,1
reglement,FR,1995,educ,3
reglement,FR,1995,sante,2
reglement,GE,1995,eco,1
reglement,GE,1995,educ,1
reglement,GE,1995,infra,2
reglement,GE,1995,sante,1
reglement,GL,1995,etat,2
reglement,GR,1995,infra,1
reglement,LU,1995,autres,3
reglement,LU,1995,etat,2
reglement,NE,1995,eco,1
reglement,NE,1995,educ,8
reglement,NE,1995,etat,4
reglement,NE,1995,infra,1
reglement,NE,1995,sante,5
reglement,SG,1995,educ,1
reglement,SH,1995,educ,1
reglement,TG,1995,eco,1
reglement,TG,1995,etat,1
reglement,TG,1995,fin,1
reglement,TI,1995,educ,1
reglement,TI,1995,etat,2
reglement,TI,1995,infra,2
reglement,TI,1995,sante,2
reglement,UR,1995,autres,1
reglement,UR,1995,educ,1
reglement,UR,1995,etat,1
reglement,UR,1995,fin,3
reglement,UR,1995,sante,1
reglement,VD,1995,eco,3
reglement,VD,1995,educ,2
reglement,VD,1995,etat,1
reglement,VD,1995,infra,2
reglement,VD,1995,sante,2
reglement,VS,1995,autres,1
reglement,VS,1995,etat,2
reglement,ZH,1995,eco,1
reglement,ZH,1995,educ,2
reglement,AG,1996,fin,2
reglement,BE,1996,eco,1
reglement,BE,1996,educ,1
reglement,BE,1996,etat,8
reglement,BS,1996,educ,2
reglement,BS,1996,infra,1
reglement,FR,1996,eco,1
reglement,FR,1996,educ,2
reglement,FR,1996,fin,1
reglement,FR,1996,infra,1
reglement,GE,1996,eco,1
reglement,GE,1996,educ,1
reglement,GE,1996,etat,5
reglement,GE,1996,fin,2
reglement,GE,1996,sante,2
reglement,GL,1996,educ,1
reglement,GR,1996,sante,1
reglement,JU,1996,educ,2
reglement,JU,1996,sante,1
reglement,LU,1996,etat,1
reglement,LU,1996,sante,1
reglement,NE,1996,autres,1
reglement,NE,1996,eco,1
reglement,NE,1996,educ,4
reglement,NE,1996,etat,2
reglement,NE,1996,fin,1
reglement,NE,1996,infra,1
reglement,NE,1996,sante,2
reglement,NW,1996,autres,1
reglement,NW,1996,educ,2
reglement,NW,1996,etat,1
reglement,SO,1996,educ,3
reglement,SZ,1996,educ,1
reglement,TG,1996,eco,1
reglement,TI,1996,autres,2
reglement,TI,1996,eco,1
reglement,TI,1996,educ,4
reglement,TI,1996,etat,2
reglement,TI,1996,fin,1
reglement,TI,1996,infra,1
reglement,TI,1996,sante,1
reglement,UR,1996,etat,1
reglement,UR,1996,infra,2
reglement,VD,1996,autres,1
reglement,VD,1996,eco,4
reglement,VD,1996,educ,1
reglement,VD,1996,etat,5
reglement,VD,1996,sante,3
reglement,VS,1996,eco,1
reglement,VS,1996,educ,1
reglement,VS,1996,etat,2
reglement,VS,1996,infra,2
reglement,VS,1996,sante,4
reglement,ZG,1996,educ,2
reglement,AG,1997,educ,4
reglement,AG,1997,sante,1
reglement,BL,1997,etat,1
reglement,BS,1997,eco,1
reglement,FR,1997,eco,2
reglement,FR,1997,educ,3
reglement,FR,1997,etat,2
reglement,GE,1997,autres,5
reglement,GE,1997,eco,1
reglement,GE,1997,educ,3
reglement,GE,1997,etat,3
reglement,GE,1997,infra,2
reglement,GE,1997,sante,5
reglement,GL,1997,etat,2
reglement,GR,1997,etat,1
reglement,LU,1997,educ,1
reglement,LU,1997,etat,2
reglement,NE,1997,eco,4
reglement,NE,1997,educ,2
reglement,NE,1997,etat,1
reglement,NE,1997,fin,1
reglement,NE,1997,infra,1
reglement,NE,1997,sante,4
reglement,NW,1997,educ,2
reglement,NW,1997,infra,1
reglement,SG,1997,etat,1
reglement,SO,1997,educ,3
reglement,SO,1997,sante,2
reglement,SZ,1997,educ,3
reglement,SZ,1997,fin,1
reglement,TI,1997,autres,5
reglement,TI,1997,educ,4
reglement,TI,1997,etat,2
reglement,TI,1997,infra,1
reglement,TI,1997,sante,3
reglement,UR,1997,etat,1
reglement,UR,1997,fin,1
reglement,UR,1997,infra,1
reglement,VD,1997,autres,5
reglement,VD,1997,eco,3
reglement,VD,1997,educ,2
reglement,VD,1997,etat,2
reglement,VD,1997,infra,3
reglement,VD,1997,sante,2
reglement,VS,1997,etat,4
reglement,VS,1997,fin,1
reglement,VS,1997,sante,3
reglement,ZG,1997,educ,2
reglement,ZG,1997,etat,2
reglement,ZH,1997,educ,2
reglement,AG,1998,etat,1
reglement,BL,1998,educ,1
reglement,FR,1998,autres,1
reglement,FR,1998,eco,1
reglement,FR,1998,educ,2
reglement,FR,1998,infra,1
reglement,FR,1998,sante,2
reglement,GE,1998,autres,1
reglement,GE,1998,educ,5
reglement,GE,1998,etat,2
reglement,GE,1998,infra,1
reglement,GE,1998,sante,6
reglement,GR,1998,eco,1
reglement,GR,1998,educ,1
reglement,GR,1998,sante,2
reglement,LU,1998,educ,1
reglement,LU,1998,sante,1
reglement,NE,1998,eco,2
reglement,NE,1998,etat,4
reglement,NE,1998,sante,1
reglement,NW,1998,educ,1
reglement,NW,1998,etat,1
reglement,SG,1998,educ,3
reglement,SO,1998,educ,1
reglement,SO,1998,etat,1
reglement,SZ,1998,educ,1
reglement,TI,1998,autres,2
reglement,TI,1998,eco,6
reglement,TI,1998,educ,4
reglement,TI,1998,etat,2
reglement,TI,1998,sante,6
reglement,UR,1998,eco,1
reglement,UR,1998,educ,1
reglement,UR,1998,etat,1
reglement,UR,1998,fin,1
reglement,UR,1998,infra,1
reglement,UR,1998,sante,2
reglement,VD,1998,eco,4
reglement,VD,1998,educ,1
reglement,VD,1998,fin,2
reglement,VD,1998,infra,2
reglement,VD,1998,sante,1
reglement,VS,1998,autres,1
reglement,VS,1998,eco,4
reglement,VS,1998,etat,2
reglement,VS,1998,sante,1
reglement,ZG,1998,educ,1
reglement,ZH,1998,educ,8
reglement,ZH,1998,etat,1
reglement,AG,1999,sante,2
reglement,BE,1999,educ,2
reglement,BL,1999,fin,1
reglement,BS,1999,sante,1
reglement,FR,1999,autres,1
reglement,FR,1999,eco,1
reglement,FR,1999,educ,1
reglement,FR,1999,etat,2
reglement,FR,1999,fin,1
reglement,FR,1999,infra,1
reglement,FR,1999,sante,3
reglement,GE,1999,autres,5
reglement,GE,1999,educ,1
reglement,GE,1999,etat,4
reglement,GE,1999,fin,1
reglement,GE,1999,infra,5
reglement,GE,1999,sante,4
reglement,GL,1999,fin,1
reglement,GL,1999,sante,1
reglement,JU,1999,educ,2
reglement,LU,1999,autres,1
reglement,LU,1999,educ,3
reglement,LU,1999,etat,2
reglement,LU,1999,sante,1
reglement,NE,1999,autres,1
reglement,NE,1999,eco,1
reglement,NE,1999,educ,4
reglement,NE,1999,etat,4
reglement,NE,1999,fin,1
reglement,NE,1999,infra,2
reglement,NE,1999,sante,5
reglement,SG,1999,educ,1
reglement,SH,1999,etat,1
reglement,SO,1999,educ,3
reglement,TG,1999,eco,1
reglement,TG,1999,etat,1
reglement,TI,1999,educ,4
reglement,TI,1999,etat,1
reglement,TI,1999,infra,2
reglement,TI,1999,sante,3
reglement,UR,1999,autres,1
reglement,UR,1999,educ,1
reglement,UR,1999,etat,2
reglement,UR,1999,infra,1
reglement,VD,1999,autres,2
reglement,VD,1999,educ,1
reglement,VD,1999,etat,6
reglement,VD,1999,fin,2
reglement,VD,1999,sante,3
reglement,VS,1999,educ,2
reglement,VS,1999,etat,3
reglement,VS,1999,infra,2
reglement,VS,1999,sante,1
reglement,ZG,1999,etat,1
reglement,ZH,1999,educ,2
reglement,ZH,1999,etat,1
reglement,AG,2000,fin,1
reglement,AR,2000,eco,1
reglement,BS,2000,sante,2
reglement,FR,2000,eco,1
reglement,FR,2000,educ,1
reglement,FR,2000,fin,1
reglement,FR,2000,sante,1
reglement,GE,2000,eco,1
reglement,GE,2000,educ,4
reglement,GE,2000,etat,3
reglement,GE,2000,fin,2
reglement,GE,2000,infra,2
reglement,GE,2000,sante,3
reglement,GL,2000,educ,1
reglement,GR,2000,eco,1
reglement,JU,2000,eco,1
reglement,JU,2000,educ,2
reglement,JU,2000,etat,2
reglement,LU,2000,educ,2
reglement,LU,2000,sante,1
reglement,NE,2000,autres,1
reglement,NE,2000,educ,2
reglement,NE,2000,sante,5
reglement,SO,2000,etat,1
reglement,SZ,2000,educ,2
reglement,TI,2000,autres,2
reglement,TI,2000,eco,2
reglement,TI,2000,educ,3
reglement,TI,2000,etat,4
reglement,TI,2000,infra,2
reglement,TI,2000,sante,1
reglement,UR,2000,educ,2
reglement,UR,2000,etat,1
reglement,UR,2000,infra,2
reglement,UR,2000,sante,1
reglement,VD,2000,eco,1
reglement,VD,2000,educ,5
reglement,VD,2000,etat,3
reglement,VD,2000,fin,4
reglement,VD,2000,sante,2
reglement,VS,2000,educ,1
reglement,VS,2000,etat,1
reglement,VS,2000,fin,1
reglement,VS,2000,sante,3
reglement,ZG,2000,etat,1
reglement,ZG,2000,fin,1
reglement,ZG,2000,infra,2
reglement,ZH,2000,educ,5
reglement,BE,2001,educ,5
reglement,BS,2001,educ,1
reglement,FR,2001,eco,2
reglement,FR,2001,educ,3
reglement,FR,2001,etat,4
reglement,FR,2001,infra,1
reglement,FR,2001,sante,1
reglement,GE,2001,autres,1
reglement,GE,2001,eco,1
reglement,GE,2001,educ,3
reglement,GE,2001,etat,7
reglement,GE,2001,fin,6
reglement,GE,2001,infra,4
reglement,GE,2001,sante,8
reglement,GL,2001,educ,2
reglement,GL,2001,sante,2
reglement,GR,2001,autres,1
reglement,JU,2001,etat,1
reglement,LU,2001,educ,4
reglement,LU,2001,etat,1
reglement,NE,2001,autres,4
reglement,NE,2001,educ,2
reglement,NE,2001,etat,1
reglement,NE,2001,fin,2
reglement,NW,2001,educ,1
reglement,SZ,2001,etat,1
reglement,TI,2001,autres,3
reglement,TI,2001,eco,1
reglement,TI,2001,educ,4
reglement,TI,2001,etat,2
reglement,TI,2001,infra,3
reglement,UR,2001,eco,1
reglement,UR,2001,educ,2
reglement,UR,2001,etat,2
reglement,UR,2001,fin,1
reglement,UR,2001,sante,2
reglement,VD,2001,autres,1
reglement,VD,2001,educ,2
reglement,VD,2001,etat,4
reglement,VD,2001,fin,4
reglement,VD,2001,infra,1
reglement,VD,2001,sante,2
reglement,VS,2001,educ,3
reglement,VS,2001,etat,3
reglement,VS,2001,sante,3
reglement,ZG,2001,eco,2
reglement,ZG,2001,educ,4
reglement,ZG,2001,etat,1
reglement,ZH,2001,educ,3
reglement,AG,2002,fin,1
reglement,AG,2002,sante,2
reglement,AI,2002,etat,1
reglement,BL,2002,educ,2
reglement,BL,2002,etat,2
reglement,BS,2002,educ,2
reglement,BS,2002,etat,1
reglement,FR,2002,eco,1
reglement,FR,2002,educ,1
reglement,FR,2002,etat,1
reglement,GE,2002,autres,1
reglement,GE,2002,eco,3
reglement,GE,2002,educ,3
reglement,GE,2002,etat,2
reglement,GE,2002,fin,2
reglement,GE,2002,infra,3
reglement,GE,2002,sante,4
reglement,GL,2002,educ,1
reglement,LU,2002,educ,3
reglement,LU,2002,sante,2
reglement,NE,2002,educ,27
reglement,NE,2002,etat,3
reglement,NE,2002,infra,1
reglement,OW,2002,etat,1
reglement,SH,2002,fin,1
reglement,SO,2002,educ,1
reglement,SZ,2002,educ,2
reglement,TI,2002,eco,2
reglement,TI,2002,educ,3
reglement,TI,2002,etat,4
reglement,TI,2002,sante,4
reglement,UR,2002,autres,2
reglement,UR,2002,eco,1
reglement,UR,2002,educ,2
reglement,UR,2002,etat,4
reglement,UR,2002,sante,1
reglement,VD,2002,eco,1
reglement,VD,2002,educ,8
reglement,VD,2002,etat,13
reglement,VD,2002,fin,3
reglement,VD,2002,sante,3
reglement,VS,2002,eco,1
reglement,VS,2002,educ,10
reglement,VS,2002,etat,2
reglement,VS,2002,infra,1
reglement,ZG,2002,educ,2
reglement,ZG,2002,etat,1
reglement,ZH,2002,educ,2
reglement,ZH,2002,sante,1
reglement,AI,2003,autres,1
reglement,BE,2003,etat,1
reglement,BL,2003,educ,1
reglement,BS,2003,etat,3
reglement,FR,2003,eco,1
reglement,FR,2003,educ,3
reglement,GE,2003,autres,3
reglement,GE,2003,eco,1
reglement,GE,2003,educ,2
reglement,GE,2003,etat,3
reglement,GE,2003,infra,4
reglement,GE,2003,sante,3
reglement,GL,2003,autres,1
reglement,GL,2003,educ,2
reglement,GL,2003,etat,1
reglement,GR,2003,eco,2
reglement,GR,2003,educ,1
reglement,JU,2003,autres,1
reglement,JU,2003,educ,2
reglement,LU,2003,educ,3
reglement,LU,2003,sante,1
reglement,NE,2003,eco,1
reglement,NE,2003,educ,5
reglement,NE,2003,etat,7
reglement,NE,2003,fin,1
reglement,NE,2003,sante,1
reglement,OW,2003,educ,1
reglement,SO,2003,educ,1
reglement,SO,2003,etat,2
reglement,SO,2003,sante,1
reglement,SZ,2003,sante,1
reglement,TG,2003,educ,5
reglement,TG,2003,sante,6
reglement,TI,2003,eco,3
reglement,TI,2003,educ,1
reglement,TI,2003,etat,5
reglement,TI,2003,infra,2
reglement,TI,2003,sante,3
reglement,UR,2003,autres,1
reglement,UR,2003,eco,1
reglement,UR,2003,educ,1
reglement,UR,2003,etat,2
reglement,UR,2003,infra,1
reglement,VD,2003,autres,4
reglement,VD,2003,eco,3
reglement,VD,2003,educ,6
reglement,VD,2003,etat,3
reglement,VD,2003,fin,6
reglement,VD,2003,sante,5
reglement,VS,2003,educ,2
reglement,VS,2003,infra,3
reglement,ZG,2003,educ,2
reglement,ZG,2003,etat,1
reglement,ZH,2003,educ,1
reglement,ZH,2003,etat,2
reglement,AG,2004,educ,1
reglement,BE,2004,etat,2
reglement,BL,2004,etat,1
reglement,BS,2004,educ,1
reglement,BS,2004,etat,1
reglement,FR,2004,eco,1
reglement,FR,2004,educ,3
reglement,FR,2004,etat,1
reglement,FR,2004,sante,2
reglement,GE,2004,autres,2
reglement,GE,2004,eco,1
reglement,GE,2004,educ,2
reglement,GE,2004,etat,6
reglement,GE,2004,fin,3
reglement,GE,2004,infra,1
reglement,GE,2004,sante,3
reglement,JU,2004,autres,1
reglement,JU,2004,educ,2
reglement,JU,2004,etat,3
reglement,LU,2004,autres,1
reglement,LU,2004,educ,1
reglement,LU,2004,etat,1
reglement,NE,2004,autres,3
reglement,NE,2004,educ,2
reglement,NE,2004,etat,2
reglement,NE,2004,infra,1
reglement,NE,2004,sante,7
reglement,NW,2004,etat,1
reglement,SZ,2004,educ,1
reglement,TG,2004,educ,1
reglement,TG,2004,etat,1
reglement,TI,2004,autres,2
reglement,TI,2004,eco,3
reglement,TI,2004,educ,1
reglement,TI,2004,etat,3
reglement,TI,2004,fin,1
reglement,TI,2004,infra,1
reglement,TI,2004,sante,2
reglement,UR,2004,autres,1
reglement,UR,2004,educ,2
reglement,UR,2004,sante,1
reglement,VD,2004,autres,1
reglement,VD,2004,eco,3
reglement,VD,2004,educ,4
reglement,VD,2004,etat,6
reglement,VD,2004,sante,8
reglement,VS,2004,eco,1
reglement,VS,2004,educ,2
reglement,VS,2004,fin,1
reglement,VS,2004,infra,1
reglement,VS,2004,sante,2
reglement,ZG,2004,sante,1
reglement,ZH,2004,educ,1
reglement,ZH,2004,etat,1
reglement,ZH,2004,fin,1
reglement,AG,2005,fin,1
reglement,BE,2005,educ,10
reglement,BL,2005,educ,4
reglement,BS,2005,etat,1
reglement,FR,2005,autres,1
reglement,FR,2005,educ,1
reglement,FR,2005,etat,2
reglement,GE,2005,autres,1
reglement,GE,2005,eco,1
reglement,GE,2005,educ,5
reglement,GE,2005,etat,7
reglement,GE,2005,fin,4
reglement,GE,2005,sante,6
reglement,GR,2005,eco,1
reglement,GR,2005,etat,1
reglement,JU,2005,educ,2
reglement,LU,2005,autres,1
reglement,LU,2005,educ,8
reglement,LU,2005,sante,3
reglement,NE,2005,autres,1
reglement,NE,2005,eco,1
reglement,NE,2005,educ,10
reglement,NE,2005,etat,6
reglement,NE,2005,fin,1
reglement,NE,2005,infra,1
reglement,NE,2005,sante,2
reglement,NW,2005,educ,1
reglement,NW,2005,sante,1
reglement,SH,2005,etat,1
reglement,SO,2005,educ,2
reglement,SO,2005,etat,2
reglement,TG,2005,etat,4
reglement,TG,2005,sante,1
reglement,TI,2005,autres,1
reglement,TI,2005,eco,1
reglement,TI,2005,fin,1
reglement,TI,2005,infra,4
reglement,TI,2005,sante,4
reglement,UR,2005,autres,1
reglement,UR,2005,eco,1
reglement,UR,2005,etat,2
reglement,UR,2005,fin,1
reglement,UR,2005,sante,2
reglement,VD,2005,autres,1
reglement,VD,2005,eco,2
reglement,VD,2005,educ,2
reglement,VD,2005,etat,5
reglement,VD,2005,fin,6
reglement,VD,2005,infra,3
reglement,VD,2005,sante,4
reglement,VS,2005,educ,2
reglement,VS,2005,etat,3
reglement,VS,2005,sante,1
reglement,ZG,2005,etat,2
reglement,ZG,2005,infra,2
reglement,ZH,2005,educ,6
reglement,ZH,2005,etat,2
reglement,ZH,2005,sante,1
reglement,AI,2006,etat,1
reglement,BE,2006,educ,2
reglement,BL,2006,educ,1
reglement,FR,2006,eco,1
reglement,FR,2006,educ,2
reglement,FR,2006,sante,1
reglement,GE,2006,autres,1
reglement,GE,2006,educ,1
reglement,GE,2006,etat,3
reglement,GE,2006,fin,3
reglement,GE,2006,infra,2
reglement,GE,2006,sante,10
reglement,GL,2006,sante,1
reglement,JU,2006,etat,1
reglement,LU,2006,educ,1
reglement,NE,2006,eco,3
reglement,NE,2006,educ,6
reglement,NE,2006,etat,7
reglement,NE,2006,fin,3
reglement,NE,2006,infra,3
reglement,NE,2006,sante,2
reglement,SG,2006,educ,1
reglement,SH,2006,etat,2
reglement,SO,2006,educ,2
reglement,SO,2006,etat,7
reglement,TG,2006,educ,1
reglement,TI,2006,autres,1
reglement,TI,2006,educ,1
reglement,TI,2006,fin,1
reglement,TI,2006,infra,1
reglement,UR,2006,educ,1
reglement,UR,2006,etat,2
reglement,VD,2006,eco,1
reglement,VD,2006,educ,6
reglement,VD,2006,etat,5
reglement,VD,2006,infra,7
reglement,VD,2006,sante,2
reglement,VS,2006,educ,4
reglement,VS,2006,etat,1
reglement,VS,2006,infra,2
reglement,VS,2006,sante,2
reglement,ZG,2006,educ,1
reglement,ZG,2006,infra,1
