# Swiss Law Collection — cantonal acts of type 'Act' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
BL,2015,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
BL,2015,"Finances, Impôts, monopoles, entreprises d'état",1
BL,2016,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,2017,Etat.Autorités.Gouvernement et administration.New Public Management,1
BL,2018,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BL,2018,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,2019,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
BL,2020,Etat.Autorités.Informatique.E-Government,1
BL,2020,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",1
BL,2020,Economie,1
BL,2021,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BL,2022,Etat,1
BL,2023,Etat,1
BL,2023,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Intégration des écoliers étrangers",1
BL,2023,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
BL,2024,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
BL,2026,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
BS,1846,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Récusation, incompatibilité",1
BS,1864,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
BS,1872,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Récusation, incompatibilité",1
BS,1875,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1876,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1879,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1891,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1892,Droit civil.Droit international privé,1
BS,1895,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Juges d'instruction, Ministère public.Ministère public",1
BS,1902,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Récusation, incompatibilité",1
BS,1907,Etat.Communes.Fusions communales,1
BS,1907,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1911,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1911,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Offices de conciliation",1
BS,1915,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1918,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
BS,1923,Droit civil.Propriété intellectuelle,1
BS,1923,Economie.Agriculture.Production animale.Commerce du bétail,1
BS,1924,"Défense nationale, protection de la population, police",1
BS,1927,"Défense nationale, protection de la population, police.Sécurité intérieure.Maintien de la tranquillité et de l'ordre public.Domaine public",1
BS,1928,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
BS,1929,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
BS,1929,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
BS,1931,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Inhumations, cimetières",1
BS,1933,Economie.Commerce.Commerce itinérant,1
BS,1936,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Enchères,1
BS,1936,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Droit de timbre",1
BS,1937,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1941,"Santé, travail, droit des assurances sociales, logement, homes",2
BS,1942,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxe de séjour, taxes d'hébergement",1
BS,1944,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Tutelle,1
BS,1945,Droit civil.Propriété intellectuelle,1
BS,1948,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
BS,1951,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Service de l'emploi et location de services",1
BS,1952,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Lutte contre les crises, réserves de crise bénéficiant d'allégements fiscaux",1
BS,1960,Etat.Dispositions générales.Publications officielles.Recueils de législation,1
BS,1962,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
BS,1962,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1962,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Allocations familiales.Travailleurs agricoles",1
BS,1963,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
BS,1963,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1964,Droit civil.Concurrence déloyale / cartels,1
BS,1966,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Impôts et taxes de la circulation",1
BS,1967,"Santé, travail, droit des assurances sociales, logement, homes",2
BS,1968,Etat.Communes.Finances communales,1
BS,1968,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
BS,1968,"Défense nationale, protection de la population, police.Protection de la population.Protection civile.Constructions de protection civile",1
BS,1968,"Défense nationale, protection de la population, police.Protection de la population.Protection civile.Protection des biens culturels en temps de guerre",1
BS,1968,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1968,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
BS,1971,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
BS,1971,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports régionaux",1
BS,1971,Economie.Agriculture.Assurances des animaux,1
BS,1972,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
BS,1973,Etat,2
BS,1973,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1974,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Expropriation",1
BS,1975,"Etat.Autorités.Organisation judiciaire.Emoluments judiciaires, frais de justice",1
BS,1975,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1976,Etat,1
BS,1976,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Prévention des dépendances.Alcoolisme",1
BS,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Energie atomique",1
BS,1978,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1978,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Maisons de jeu,1
BS,1980,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
BS,1980,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
BS,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des plantes",1
BS,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
BS,1981,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1982,"Défense nationale, protection de la population, police.Sécurité intérieure.Maintien de la tranquillité et de l'ordre public.Chiens, animaux dangereux",1
BS,1982,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
BS,1982,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Donations et collectes publiques",1
BS,1983,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
BS,1983,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
BS,1984,Etat,1
BS,1984,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
BS,1984,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
BS,1985,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1986,"Etat.Autorités.Ombudsman, médiateur",1
BS,1987,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
BS,1988,Etat,1
BS,1988,Droit civil.Dispositions d'introduction du code civil.Droits réels.Acquisitions des terrains par des personnes domiciliées à l'étranger,1
BS,1988,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Approvisionnement en énergie",1
BS,1989,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1989,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Lutte contre les crises, réserves de crise bénéficiant d'allégements fiscaux",1
BS,1990,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Places de parking",1
BS,1990,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etique",1
BS,1990,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Prévention des accidents",1
BS,1990,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
BS,1990,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Politique familiale, promotion de la famille",1
BS,1991,Etat,1
BS,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1991,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
BS,1991,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
BS,1992,Etat.Dispositions générales.Information du public,1
BS,1992,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
BS,1992,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
BS,1993,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
BS,1993,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1994,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Elections et votations",1
BS,1994,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Bail à loyer et à ferme.Bail à ferme agricole,1
BS,1994,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
BS,1994,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
BS,1995,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",2
BS,1995,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Prud'hommes, Tribunaux des baux à loyer",1
BS,1995,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
BS,1995,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1995,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
BS,1996,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.mesures de contrainte,1
BS,1996,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.égalité entre hommes et femmes",1
BS,1996,"Enseignement, sciences, documentation et culture.Documentation.Archives",1
BS,1996,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Police cantonale",1
BS,1996,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Droits de mutation",1
BS,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Services psychiatriques",1
BS,1996,Economie.Arts et métiers.Services.Taxis,1
BS,1997,Etat.Autorités.Gouvernement et administration.New Public Management,1
BS,1997,Droit pénal.Procédure pénale.Codes de procédure pénale,1
BS,1997,"Finances, Impôts, monopoles, entreprises d'état.Finances.Budget, comptes",1
BS,1998,Etat,1
BS,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1999,Etat,1
BS,1999,Etat.Autorités.Responsabilité de l'état,1
BS,1999,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
BS,1999,"Enseignement, sciences, documentation et culture.Documentation.Musées",1
BS,1999,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1999,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
BS,1999,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2000,Etat,1
BS,2000,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,2000,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Procédure",1
BS,2000,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
BS,2001,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux administratifs, des assurances et des assurances sociales",1
BS,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2003,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Crèches",1
BS,2003,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contrôle des finances",1
BS,2004,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Alcool",1
BS,2004,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,2004,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
BS,2005,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Employés.Dimanches et jours fériés",1
BS,2006,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2006,Economie.Promotion de l'économie,1
BS,2007,Etat,1
BS,2007,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.intégration,1
BS,2007,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2007,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
BS,2008,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Réduction des primes",1
BS,2009,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
BS,2009,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2010,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.mesures de contrainte,1
BS,2010,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
BS,2010,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
BS,2011,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
BS,2011,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2012,"Economie.Commerce.Foires, marchés",1
BS,2014,"Enseignement, sciences, documentation et culture.Documentation.Statistique",1
BS,2014,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Dentistes",1
BS,2016,Etat.Dispositions générales.Publications officielles.Recueils de législation,1
BS,2016,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2017,Etat.Dispositions générales.Droit de cité,1
BS,2017,Etat.Autorités.Informatique.E-Government,1
BS,2019,Etat,1
BS,2021,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2021,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
BS,2022,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
BS,2025,Economie.Commerce.Développement et coopération,1
FR,1848,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",1
FR,1850,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Mines",1
FR,1852,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
FR,1859,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Employés.Dimanches et jours fériés",1
FR,1868,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Employés.Dimanches et jours fériés",1
FR,1873,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Juges d'instruction, Ministère public.Ministère public",1
FR,1873,Etat.Autorités.Organisation judiciaire.Personnel des tribunaux,1
FR,1875,Etat.Autorités.Gouvernement et administration.Droit du personnel.Serment,1
FR,1891,Droit civil,1
FR,1893,Droit civil,1
FR,1911,Droit civil,1
FR,1913,"Défense nationale, protection de la population, police.Sécurité intérieure.Armes et munitions",1
FR,1921,Economie.Agriculture.Production animale.Bovins et petit bétail,1
FR,1924,Etat.Autorités.Gouvernement et administration.Gouvernement.Chancellerie de l'Etat,1
FR,1933,Etat,1
FR,1934,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
FR,1937,Droit pénal,1
FR,1937,Droit pénal.Amendes d'ordre,1
FR,1942,Droit civil,1
FR,1949,Etat,1
FR,1949,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Tutelle,1
FR,1951,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
FR,1953,Etat.Autorités.Gouvernement et administration.Organisation.Délégation,1
FR,1953,Droit civil,1
FR,1957,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",1
FR,1960,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pétrole",1
FR,1961,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Routes nationales",1
FR,1961,Economie,1
FR,1962,Economie.Agriculture.Crédit agricole,1
FR,1963,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt communal",1
FR,1964,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
FR,1965,Etat.Autorités.Délais,1
FR,1965,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre les incendies",1
FR,1965,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
FR,1965,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Prévention des dépendances.Alcoolisme",1
FR,1965,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
FR,1966,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre les incendies",1
FR,1966,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,1967,Droit civil,1
FR,1967,Droit pénal.Amendes d'ordre,1
FR,1967,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,1967,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Impôts et taxes de la circulation",1
FR,1969,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Services psychiatriques",1
FR,1971,Droit civil.Arbitrage,1
FR,1971,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Assurance scolaire",1
FR,1972,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Prud'hommes, Tribunaux des baux à loyer",1
FR,1972,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
FR,1973,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
FR,1974,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Navigation.Impôts et taxes sur les bateaux",1
FR,1975,Etat.Autorités.Gouvernement et administration.Gouvernement.Préfets,1
FR,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,1976,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
FR,1977,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
FR,1979,Etat,1
FR,1979,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Alimentation en eau",1
FR,1979,Economie,1
FR,1980,Etat,1
FR,1981,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,1982,Etat,1
FR,1982,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les chiens",1
FR,1983,Droit pénal.Procédure pénale.Entraide judiciaire,1
FR,1983,"Défense nationale, protection de la population, police.Défense.Taxe d'exemption",1
FR,1983,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,1983,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAA",1
FR,1984,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Expropriation",1
FR,1984,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,1985,"Enseignement, sciences, documentation et culture",1
FR,1985,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
FR,1985,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Orientation professionnelle",1
FR,1985,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
FR,1986,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour Suisses.contrôle des habitants,1
FR,1986,Etat.Dispositions générales.Information du public,1
FR,1986,Etat.Autorités.Responsabilité de l'état,1
FR,1986,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
FR,1986,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Affichage et publicité",1
FR,1986,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
FR,1986,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des plantes",1
FR,1986,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,1987,Etat,1
FR,1987,Droit civil.Dispositions d'introduction du code civil.Droits réels.Acquisitions des terrains par des personnes domiciliées à l'étranger,1
FR,1987,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Bail à loyer et à ferme.Bail à ferme agricole,1
FR,1988,"Etat.Dispositions générales.Territoire.Délimitations territoriales, districts",1
FR,1988,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
FR,1988,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Lutte contre les crises, réserves de crise bénéficiant d'allégements fiscaux",1
FR,1988,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Offices de conciliation",1
FR,1989,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Prud'hommes, Tribunaux des baux à loyer",1
FR,1989,Etat.Communes.Finances communales,1
FR,1989,Droit civil.Concurrence déloyale / cartels,1
FR,1990,Etat,1
FR,1990,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux administratifs, des assurances et des assurances sociales",1
FR,1990,Etat.Eglise et Etat.Autres religions,1
FR,1990,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
FR,1990,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
FR,1990,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Police cantonale",1
FR,1990,"Santé, travail, droit des assurances sociales, logement, homes",2
FR,1990,Economie.Agriculture.Améliorations foncières,1
FR,1991,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
FR,1991,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
FR,1991,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",2
FR,1991,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Alcool",1
FR,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
FR,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
FR,1991,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance maternité, contributions financières aux mères",1
FR,1991,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
FR,1992,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,2
FR,1992,Economie,1
FR,1992,Economie.Agriculture.Mesures d'encouragement,1
FR,1992,Economie.Agriculture.Formation agricole.Ecole agricole,1
FR,1993,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
FR,1993,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Assurance scolaire",1
FR,1993,"Finances, Impôts, monopoles, entreprises d'état",1
FR,1993,Economie.Agriculture.Droit foncier rural,1
FR,1994,Etat.Autorités.Protection des données,1
FR,1994,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
FR,1994,"Finances, Impôts, monopoles, entreprises d'état.Finances.Budget, comptes",1
FR,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,1994,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
FR,1994,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
FR,1995,Etat,1
FR,1995,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Crèches",1
FR,1995,"Santé, travail, droit des assurances sociales, logement, homes",2
FR,1996,Etat.Dispositions générales.Droit de cité,1
FR,1996,Etat.Autorités.Gouvernement et administration.Administration.Directions et offices,1
FR,1996,Droit civil,1
FR,1996,Droit pénal,1
FR,1996,Droit pénal.Procédure pénale.Codes de procédure pénale,1
FR,1996,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Droits de mutation",1
FR,1996,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
FR,1996,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
FR,1996,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,1996,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
FR,1996,Economie,1
FR,1996,Economie.Promotion de l'économie,1
FR,1997,Droit pénal,1
FR,1997,"Enseignement, sciences, documentation et culture",2
FR,1997,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
FR,1997,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
FR,1997,Economie,1
FR,1997,Economie.Agriculture.Mesures d'encouragement,1
FR,1998,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Privation de liberté à des fins d'assistance,1
FR,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
FR,1998,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Urgences, ambulances",1
FR,1998,Economie.Développement économiques dans les régions de montagne,1
