sr_number,title,abbreviation,language,version_date,category,fedlex_uri,source,file_path
0.141.133.6,Vertrag vom 11. November 1937 zwischen der Schweiz und den Vereinigten Staaten,,de,1938-12-07,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.141.133.6,https://fedlex.data.admin.ch,ch/0/de/0.141.133.6.md
0.141.134.91,Übereink. zwischen der Schweiz und Frankreich betreffend die Nationalität der,,de,1880-07-06,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.141.134.91,https://fedlex.data.admin.ch,ch/0/de/0.141.134.91.md
0.141.134.92,Abkommen vom 16. November 1995 zwischen dem Schweizerischen Bundesrat und der,,de,2012-10-03,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.141.134.92,https://fedlex.data.admin.ch,ch/0/de/0.141.134.92.md
0.141.134.921,Administrative Vereinbarung vom 1. August 1958 betreffend die Anwendung des,,de,1959-03-23,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.141.134.921,https://fedlex.data.admin.ch,ch/0/de/0.141.134.921.md
0.141.134.922,Notenaustausch vom 14. Februar 1989 zwischen der Schweiz und Frankreich über,,de,1989-02-14,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.141.134.922,https://fedlex.data.admin.ch,ch/0/de/0.141.134.922.md
0.141.145.4,Notenaustausch vom 24. April /1. Mai 1998 zwischen der Schweiz und Italien,,de,1998-05-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.141.145.4,https://fedlex.data.admin.ch,ch/0/de/0.141.145.4.md
0.141.145.42,Abkommen vom 26. Februar 2007 zwischen der Schweizerischen Eidgenossenschaft,,de,2008-09-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.141.145.42,https://fedlex.data.admin.ch,ch/0/de/0.141.145.42.md
0.142.01,Satzung vom 19. Oktober 1953 der Internationalen Organisation für Migrationen,,de,2024-06-18,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.01,https://fedlex.data.admin.ch,ch/0/de/0.142.01.md
0.142.103,Europäisches Übereinkommen vom 13. Dezember 1957 über die Regelung des Personenverkehrs,,de,2018-04-19,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.103,https://fedlex.data.admin.ch,ch/0/de/0.142.103.md
0.142.104,Europäisches Übereinkommen vom 16. Dezember 1961 über den Reiseverkehr von,,de,2004-07-19,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.104,https://fedlex.data.admin.ch,ch/0/de/0.142.104.md
0.142.111.141,Abkommen vom 17. Februar 1928 zwischen der Schweiz und Afghanistan (mit Schlussprotokoll),,de,1928-04-20,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.141,https://fedlex.data.admin.ch,ch/0/de/0.142.111.141.md
0.142.111.182,Abkommen vom 3. Juni 2010 zwischen dem Schweizerischen Bundesrat und der Regierung,,de,2010-09-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.182,https://fedlex.data.admin.ch,ch/0/de/0.142.111.182.md
0.142.111.187,Abkommen vom 15. Juni 1998 zwischen dem Schweizerischen Bundesrat und der Regierung,,de,1998-06-15,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.187,https://fedlex.data.admin.ch,ch/0/de/0.142.111.187.md
0.142.111.231,Niederlassungs- und Handelsabkommen vom 10. Juni 1929 zwischen der Schweiz,,de,1930-03-03,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.231,https://fedlex.data.admin.ch,ch/0/de/0.142.111.231.md
0.142.111.232,Abkommen vom 19. März 2004 zwischen dem Schweizerischen Bundesrat und der Regierung,,de,2004-07-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.232,https://fedlex.data.admin.ch,ch/0/de/0.142.111.232.md
0.142.111.239,Abkommen vom 29. Februar 2000 zwischen dem Schweizerischen Bundesrat und der,,de,2002-07-03,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.239,https://fedlex.data.admin.ch,ch/0/de/0.142.111.239.md
0.142.111.272.1,Briefwechsel vom 15./21. Juni 1992 zwischen der Schweiz und Algerien zur Ergänzung,,de,1992-09-21,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.272.1,https://fedlex.data.admin.ch,ch/0/de/0.142.111.272.1.md
0.142.111.272,Notenaustausch vom 15. Januar/28. Mai 1991 zwischen der Schweiz und Algerien,,de,1991-05-28,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.272,https://fedlex.data.admin.ch,ch/0/de/0.142.111.272.md
0.142.111.279,Abkommen vom 3. Juni 2006 zwischen dem Bundesrat der Schweizerischen Eidgenossenschaft,,de,2007-11-26,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.279,https://fedlex.data.admin.ch,ch/0/de/0.142.111.279.md
0.142.111.361.1,Erklärung vom 15. Oktober 1916 zwischen der Schweiz und dem Deutschen Reiche,,de,1916-11-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.361.1,https://fedlex.data.admin.ch,ch/0/de/0.142.111.361.1.md
0.142.111.361,Niederlassungsvertrag vom 13. November 1909 zwischen der Schweizerischen  Eidgenossenschaft,,de,1911-10-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.361,https://fedlex.data.admin.ch,ch/0/de/0.142.111.361.md
0.142.111.362,Staatsvertrag zwischen der Schweizerischen Eidgenossenschaft und Seiner Königlichen,,de,1857-08-27,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.362,https://fedlex.data.admin.ch,ch/0/de/0.142.111.362.md
0.142.111.363,Vertrag vom 31. Oktober 1910 zwischen der Schweizerischen Eidgenossenschaft,,de,1911-10-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.363,https://fedlex.data.admin.ch,ch/0/de/0.142.111.363.md
0.142.111.364,Niederschrift vom 19. Dezember 1953 zwischen der Schweiz und der Bundesrepublik,,de,1991-06-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.364,https://fedlex.data.admin.ch,ch/0/de/0.142.111.364.md
0.142.111.367,Vereinbarung vom 2. Februar 1955 über den Austausch von Gastarbeitnehmern (Stagiaires),,de,1999-05-17,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.367,https://fedlex.data.admin.ch,ch/0/de/0.142.111.367.md
0.142.111.368,Abkommen vom 20. Dezember 1993 zwischen dem Schweizerischen Bundesrat und der,,de,1996-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.368,https://fedlex.data.admin.ch,ch/0/de/0.142.111.368.md
0.142.111.369,Abkommen vom 25. Oktober 1954 zwischen dem Schweizerischen Bundesrat und der,,de,1955-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.369,https://fedlex.data.admin.ch,ch/0/de/0.142.111.369.md
0.142.111.392,Abkommen vom 5. Februar 2013 zwischen dem Schweizerischen Bundesrat und der,,de,2015-04-09,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.392,https://fedlex.data.admin.ch,ch/0/de/0.142.111.392.md
0.142.111.399,Abkommen vom 6. Februar 2013 zwischen dem Schweizerischen Bundesrat und der,,de,2015-04-09,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.399,https://fedlex.data.admin.ch,ch/0/de/0.142.111.399.md
0.142.111.547,Abkommen vom 26. November 1997 zwischen dem Schweizerischen Bundesrat und der,,de,1999-09-14,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.547,https://fedlex.data.admin.ch,ch/0/de/0.142.111.547.md
0.142.111.562.1,Abkommen vom 29. Februar 2016 zwischen der Schweizerischen Eidgenossenschaft,,de,2016-08-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.562.1,https://fedlex.data.admin.ch,ch/0/de/0.142.111.562.1.md
0.142.111.562,Abkommen vom 10. November 2009 zwischen dem Schweizerischen Bundesrat und der,,de,2010-02-25,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.562,https://fedlex.data.admin.ch,ch/0/de/0.142.111.562.md
0.142.111.569,Abkommen vom 30. Oktober 2003 zwischen dem Schweizerischen Bundesrat und der,,de,2005-03-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.569,https://fedlex.data.admin.ch,ch/0/de/0.142.111.569.md
0.142.111.631.1,Abkommen vom 14. September 1950 zwischen dem Schweizerischen Bundesrat und,,de,1997-11-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.631.1,https://fedlex.data.admin.ch,ch/0/de/0.142.111.631.1.md
0.142.111.631.2,Notenwechsel vom 28. April/9. Mai 1975 betreffend Suspendierung von Artikel,,de,1975-05-09,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.631.2,https://fedlex.data.admin.ch,ch/0/de/0.142.111.631.2.md
0.142.111.631.7,Erklärung vom 21./28. Oktober 1887 zwischen der Schweiz und Österreich-Ungarn,,de,1887-10-28,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.631.7,https://fedlex.data.admin.ch,ch/0/de/0.142.111.631.7.md
0.142.111.631.8,Erklärung vom 15. März 1911 zwischen der Schweiz und Österreich betreffend,,de,1911-03-15,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.631.8,https://fedlex.data.admin.ch,ch/0/de/0.142.111.631.8.md
0.142.111.631,Vertrag vom 7. Dezember 1875 zwischen der Schweiz und der österreichisch-ungarischen,,de,1975-05-09,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.631,https://fedlex.data.admin.ch,ch/0/de/0.142.111.631.md
0.142.111.636,Provisorische Vereinbarung vom 30. April 1947 zwischen der Schweizerischen,,de,1948-02-25,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.636,https://fedlex.data.admin.ch,ch/0/de/0.142.111.636.md
0.142.111.637,Vereinbarung vom 19. März 1956 über den Austausch von Gastarbeitnehmern (Stagiaires),,de,1979-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.637,https://fedlex.data.admin.ch,ch/0/de/0.142.111.637.md
0.142.111.638.1,Abkommen vom 14. September 1950 zwischen der Schweizerischen Eidgenossenschaft,,de,1951-05-04,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.638.1,https://fedlex.data.admin.ch,ch/0/de/0.142.111.638.1.md
0.142.111.638.3,Briefwechsel vom 1. Juni 1957 zwischen der Schweiz und Österreich betreffend,,de,1957-06-15,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.638.3,https://fedlex.data.admin.ch,ch/0/de/0.142.111.638.3.md
0.142.111.638.31,Briefwechsel vom 2./10. Januar 1959 zur Ergänzung des Abkommens vom 1. Juni,,de,1959-06-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.638.31,https://fedlex.data.admin.ch,ch/0/de/0.142.111.638.31.md
0.142.111.638,Abkommen vom 14. September 1950 zwischen dem Schweizerischen Bundesrat und,,de,1950-09-14,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.638,https://fedlex.data.admin.ch,ch/0/de/0.142.111.638.md
0.142.111.639,"Abkommen vom 3. Juli 2000 zwischen dem Schweizerischen Bundesrat, der Österreichischen",,de,2001-01-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.639,https://fedlex.data.admin.ch,ch/0/de/0.142.111.639.md
0.142.111.642,Abkommen vom 10. Oktober 2016 zwischen dem Schweizerischen Bundesrat und der,,de,2017-04-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.642,https://fedlex.data.admin.ch,ch/0/de/0.142.111.642.md
0.142.111.649,Abkommen vom 10. Oktober 2016 zwischen dem Schweizerischen Bundesrat und der,,de,2017-04-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.649,https://fedlex.data.admin.ch,ch/0/de/0.142.111.649.md
0.142.111.692,Notenaustausch vom 18. März 2010 zwischen der Schweiz und der Republik Belarus,,de,2010-03-18,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.692,https://fedlex.data.admin.ch,ch/0/de/0.142.111.692.md
0.142.111.721,Niederlassungsvertrag vom 4. Juni 1887 zwischen der Schweiz und Belgien,,de,1888-06-07,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.721,https://fedlex.data.admin.ch,ch/0/de/0.142.111.721.md
0.142.111.722,Abkommen vom 16. Februar 1923 zwischen der Schweiz und Belgien zur Regelung,,de,1923-09-20,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.722,https://fedlex.data.admin.ch,ch/0/de/0.142.111.722.md
0.142.111.723,Briefwechsel vom 30. März 1935 zwischen der Schweiz und Belgien über die Niederlassungsbewilligung,,de,1935-03-30,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.723,https://fedlex.data.admin.ch,ch/0/de/0.142.111.723.md
0.142.111.727,Vereinbarung vom 30. März 1935 über die Zulassung von Stagiaires zwischen der,,de,1935-03-30,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.727,https://fedlex.data.admin.ch,ch/0/de/0.142.111.727.md
0.142.111.729,Abkommen vom 12. Dezember 2003 zwischen der Schweizerischen Eidgenossenschaft,,de,2007-03-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.729,https://fedlex.data.admin.ch,ch/0/de/0.142.111.729.md
0.142.111.742,Abkommen vom 22. Oktober 2010 zwischen dem Schweizerischen Bundesrat und der,,de,2012-08-11,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.742,https://fedlex.data.admin.ch,ch/0/de/0.142.111.742.md
0.142.111.749,Abkommen vom 22. Oktober 2010 zwischen dem Schweizerischen Bundesrat und der,,de,2012-08-11,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.749,https://fedlex.data.admin.ch,ch/0/de/0.142.111.749.md
0.142.111.762,Abkommen vom 8. Oktober 2014 zwischen dem Schweizerischen Bundesrat und der,,de,2014-11-07,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.762,https://fedlex.data.admin.ch,ch/0/de/0.142.111.762.md
0.142.111.892,Abkommen vom 7. Dezember 2018 zwischen dem Schweizerischen Bundesrat und der,,de,2021-05-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.892,https://fedlex.data.admin.ch,ch/0/de/0.142.111.892.md
0.142.111.912,Abkommen vom 3. November 2008 zwischen der Schweiz und Bosnien und Herzegowina,,de,2009-07-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.912,https://fedlex.data.admin.ch,ch/0/de/0.142.111.912.md
0.142.111.919,Abkommen vom 3. November 2008 zwischen der Schweiz und Bosnien und Herzegowina,,de,2009-07-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.919,https://fedlex.data.admin.ch,ch/0/de/0.142.111.919.md
0.142.111.942,Abkommen vom 2. Juli 2019 zwischen dem Schweizerischen Bundesrat und der Regierung,,de,2020-02-17,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.942,https://fedlex.data.admin.ch,ch/0/de/0.142.111.942.md
0.142.111.949,Abkommen vom 2. Juli 2019 zwischen dem Schweizerischen Bundesrat und der Regierung,,de,2020-03-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.949,https://fedlex.data.admin.ch,ch/0/de/0.142.111.949.md
0.142.111.982.1,Briefwechsel vom 21. April 2015 zwischen der Schweiz und Brasilien über die,,de,2015-05-21,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.982.1,https://fedlex.data.admin.ch,ch/0/de/0.142.111.982.1.md
0.142.111.982.2,Abkommen vom 21. April 2015 zwischen der Schweizerischen Eidgenossenschaft,,de,2015-05-21,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.111.982.2,https://fedlex.data.admin.ch,ch/0/de/0.142.111.982.2.md
0.142.112.142.1,Abkommen vom 18. Juli 1994 zwischen der Regierung der Schweizerischen Eidgenossenschaft,,de,2003-11-29,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.142.1,https://fedlex.data.admin.ch,ch/0/de/0.142.112.142.1.md
0.142.112.142,Abkommen vom 30. Oktober 2003 zwischen dem Schweizerischen Bundesrat und der,,de,2003-11-29,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.142,https://fedlex.data.admin.ch,ch/0/de/0.142.112.142.md
0.142.112.147,Abkommen vom 5. April 1995 zwischen der Regierung der Schweizerischen Eidgenossenschaft,,de,2002-01-07,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.147,https://fedlex.data.admin.ch,ch/0/de/0.142.112.147.md
0.142.112.149,Abkommen vom 21. November 2008 zwischen dem Schweizerischen Bundesrat und der,,de,2009-03-29,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.149,https://fedlex.data.admin.ch,ch/0/de/0.142.112.149.md
0.142.112.272,Abkommen vom 26. September 2014 zwischen dem Schweizerischen Bundesrat und,,de,2014-09-26,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.272,https://fedlex.data.admin.ch,ch/0/de/0.142.112.272.md
0.142.112.279,Abkommen vom 26. September 2014 zwischen dem schweizerischen Bundesrat und,,de,2021-04-02,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.279,https://fedlex.data.admin.ch,ch/0/de/0.142.112.279.md
0.142.112.327,Vereinbarung vom 6. Februar 2007 zwischen dem Schweizerischen Bundesrat einerseits,,de,2007-02-06,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.327,https://fedlex.data.admin.ch,ch/0/de/0.142.112.327.md
0.142.112.452,Briefwechsel vom 17. November 1948 zwischen der Schweiz und Chile über die,,de,1990-07-01,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.452,https://fedlex.data.admin.ch,ch/0/de/0.142.112.452.md
0.142.112.453,Abkommen vom 19. Januar 2024 zwischen dem Schweizerischen Bundesrat und der,,de,2025-05-30,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.453,https://fedlex.data.admin.ch,ch/0/de/0.142.112.453.md
0.142.112.457,Abkommen vom 22. Dezember 2008 zwischen dem Schweizerischen Bundesrat und der,,de,2010-12-18,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.457,https://fedlex.data.admin.ch,ch/0/de/0.142.112.457.md
0.142.112.459,Abkommen vom 23. November 2006 zwischen dem Schweizerischen Bundesrat und der,,de,2016-06-30,Systematische Sammlung des Bundesrechts (Völkerrecht),https://fedlex.data.admin.ch/eli/cc/0.142.112.459,https://fedlex.data.admin.ch,ch/0/de/0.142.112.459.md
