DATAFLOW,INSTRUMENT_TYPE,CANTON,DOMAIN,TIME_PERIOD,OBS_VALUE
SLC:DF_LAWS(1.0),_T,_T,eco,1953,2
SLC:DF_LAWS(1.0),_T,_T,educ,1953,1
SLC:DF_LAWS(1.0),_T,_T,etat,1953,13
SLC:DF_LAWS(1.0),_T,_T,fin,1953,2
SLC:DF_LAWS(1.0),_T,_T,infra,1953,11
SLC:DF_LAWS(1.0),_T,_T,sante,1953,11
SLC:DF_LAWS(1.0),_T,_T,_T,1953,45
SLC:DF_LAWS(1.0),anderes,BL,sante,1954,1
SLC:DF_LAWS(1.0),anderes,FR,eco,1954,1
SLC:DF_LAWS(1.0),anderes,FR,etat,1954,1
SLC:DF_LAWS(1.0),anderes,NE,eco,1954,1
SLC:DF_LAWS(1.0),anderes,NE,etat,1954,1
SLC:DF_LAWS(1.0),anderes,SH,etat,1954,1
SLC:DF_LAWS(1.0),anderes,SO,autres,1954,1
SLC:DF_LAWS(1.0),anderes,ZG,infra,1954,1
SLC:DF_LAWS(1.0),dekret,NE,etat,1954,1
SLC:DF_LAWS(1.0),dekret,NE,sante,1954,1
SLC:DF_LAWS(1.0),dekret,OW,sante,1954,1
SLC:DF_LAWS(1.0),dekret,SZ,infra,1954,2
SLC:DF_LAWS(1.0),dekret,SZ,sante,1954,1
SLC:DF_LAWS(1.0),dekret,UR,sante,1954,2
SLC:DF_LAWS(1.0),dekret,VD,etat,1954,1
SLC:DF_LAWS(1.0),gesetz,AG,infra,1954,1
SLC:DF_LAWS(1.0),gesetz,OW,sante,1954,1
SLC:DF_LAWS(1.0),gesetz,SO,autres,1954,1
SLC:DF_LAWS(1.0),gesetz,TI,etat,1954,1
SLC:DF_LAWS(1.0),gesetz,VD,etat,1954,1
SLC:DF_LAWS(1.0),gesetz,VD,sante,1954,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AI,fin,1954,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BS,etat,1954,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,NW,infra,1954,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SG,infra,1954,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SZ,infra,1954,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZG,fin,1954,1
SLC:DF_LAWS(1.0),reglement,AG,infra,1954,1
SLC:DF_LAWS(1.0),reglement,BL,etat,1954,1
SLC:DF_LAWS(1.0),reglement,GE,educ,1954,1
SLC:DF_LAWS(1.0),reglement,SO,infra,1954,1
SLC:DF_LAWS(1.0),reglement,SZ,infra,1954,1
SLC:DF_LAWS(1.0),reglement,UR,infra,1954,1
SLC:DF_LAWS(1.0),reglement,VD,fin,1954,1
SLC:DF_LAWS(1.0),reglement,VS,fin,1954,1
SLC:DF_LAWS(1.0),verordnung,AG,infra,1954,1
SLC:DF_LAWS(1.0),verordnung,BE,educ,1954,4
SLC:DF_LAWS(1.0),verordnung,LU,etat,1954,1
SLC:DF_LAWS(1.0),verordnung,NE,infra,1954,1
SLC:DF_LAWS(1.0),verordnung,SO,etat,1954,1
SLC:DF_LAWS(1.0),verordnung,SO,infra,1954,1
SLC:DF_LAWS(1.0),verordnung,SO,sante,1954,1
SLC:DF_LAWS(1.0),verordnung,TI,autres,1954,1
SLC:DF_LAWS(1.0),verordnung,ZH,infra,1954,2
SLC:DF_LAWS(1.0),anderes,_T,_T,1954,8
SLC:DF_LAWS(1.0),dekret,_T,_T,1954,9
SLC:DF_LAWS(1.0),gesetz,_T,_T,1954,6
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1954,6
SLC:DF_LAWS(1.0),reglement,_T,_T,1954,8
SLC:DF_LAWS(1.0),verordnung,_T,_T,1954,13
SLC:DF_LAWS(1.0),_T,AG,_T,1954,3
SLC:DF_LAWS(1.0),_T,AI,_T,1954,1
SLC:DF_LAWS(1.0),_T,BE,_T,1954,4
SLC:DF_LAWS(1.0),_T,BL,_T,1954,2
SLC:DF_LAWS(1.0),_T,BS,_T,1954,1
SLC:DF_LAWS(1.0),_T,FR,_T,1954,2
SLC:DF_LAWS(1.0),_T,GE,_T,1954,1
SLC:DF_LAWS(1.0),_T,LU,_T,1954,1
SLC:DF_LAWS(1.0),_T,NE,_T,1954,5
SLC:DF_LAWS(1.0),_T,NW,_T,1954,1
SLC:DF_LAWS(1.0),_T,OW,_T,1954,2
SLC:DF_LAWS(1.0),_T,SG,_T,1954,1
SLC:DF_LAWS(1.0),_T,SH,_T,1954,1
SLC:DF_LAWS(1.0),_T,SO,_T,1954,6
SLC:DF_LAWS(1.0),_T,SZ,_T,1954,5
SLC:DF_LAWS(1.0),_T,TI,_T,1954,2
SLC:DF_LAWS(1.0),_T,UR,_T,1954,3
SLC:DF_LAWS(1.0),_T,VD,_T,1954,4
SLC:DF_LAWS(1.0),_T,VS,_T,1954,1
SLC:DF_LAWS(1.0),_T,ZG,_T,1954,2
SLC:DF_LAWS(1.0),_T,ZH,_T,1954,2
SLC:DF_LAWS(1.0),_T,_T,autres,1954,3
SLC:DF_LAWS(1.0),_T,_T,eco,1954,2
SLC:DF_LAWS(1.0),_T,_T,educ,1954,5
SLC:DF_LAWS(1.0),_T,_T,etat,1954,11
SLC:DF_LAWS(1.0),_T,_T,fin,1954,4
SLC:DF_LAWS(1.0),_T,_T,infra,1954,16
SLC:DF_LAWS(1.0),_T,_T,sante,1954,9
SLC:DF_LAWS(1.0),_T,_T,_T,1954,50
SLC:DF_LAWS(1.0),anderes,AI,sante,1955,1
SLC:DF_LAWS(1.0),anderes,BS,etat,1955,1
SLC:DF_LAWS(1.0),anderes,BS,sante,1955,1
SLC:DF_LAWS(1.0),anderes,NE,etat,1955,1
SLC:DF_LAWS(1.0),anderes,SH,autres,1955,1
SLC:DF_LAWS(1.0),anderes,SO,autres,1955,1
SLC:DF_LAWS(1.0),anderes,VD,autres,1955,1
SLC:DF_LAWS(1.0),dekret,AG,sante,1955,1
SLC:DF_LAWS(1.0),dekret,BS,fin,1955,1
SLC:DF_LAWS(1.0),dekret,OW,infra,1955,1
SLC:DF_LAWS(1.0),dekret,SG,fin,1955,1
SLC:DF_LAWS(1.0),gemeindeerlass,BS,etat,1955,1
SLC:DF_LAWS(1.0),gemeindeerlass,BS,infra,1955,1
SLC:DF_LAWS(1.0),gesetz,AG,etat,1955,1
SLC:DF_LAWS(1.0),gesetz,BL,educ,1955,1
SLC:DF_LAWS(1.0),gesetz,NE,etat,1955,1
SLC:DF_LAWS(1.0),gesetz,SG,etat,1955,1
SLC:DF_LAWS(1.0),gesetz,SZ,autres,1955,1
SLC:DF_LAWS(1.0),gesetz,VD,autres,1955,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AG,fin,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AI,eco,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AI,fin,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AR,autres,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,FR,fin,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,GR,fin,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SG,fin,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SH,fin,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SZ,fin,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,TG,fin,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZG,fin,1955,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZH,fin,1955,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZH,infra,1955,2
SLC:DF_LAWS(1.0),reglement,BS,etat,1955,1
SLC:DF_LAWS(1.0),reglement,GE,educ,1955,2
SLC:DF_LAWS(1.0),reglement,GE,etat,1955,2
SLC:DF_LAWS(1.0),reglement,GE,sante,1955,1
SLC:DF_LAWS(1.0),reglement,VD,infra,1955,1
SLC:DF_LAWS(1.0),reglement,ZH,etat,1955,1
SLC:DF_LAWS(1.0),verordnung,SG,infra,1955,1
SLC:DF_LAWS(1.0),verordnung,SO,etat,1955,1
SLC:DF_LAWS(1.0),verordnung,SO,infra,1955,1
SLC:DF_LAWS(1.0),verordnung,VS,sante,1955,1
SLC:DF_LAWS(1.0),verordnung,ZH,sante,1955,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1955,7
SLC:DF_LAWS(1.0),dekret,_T,_T,1955,4
SLC:DF_LAWS(1.0),gemeindeerlass,_T,_T,1955,2
SLC:DF_LAWS(1.0),gesetz,_T,_T,1955,7
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1955,15
SLC:DF_LAWS(1.0),reglement,_T,_T,1955,8
SLC:DF_LAWS(1.0),verordnung,_T,_T,1955,5
SLC:DF_LAWS(1.0),_T,AG,_T,1955,3
SLC:DF_LAWS(1.0),_T,AI,_T,1955,3
SLC:DF_LAWS(1.0),_T,AR,_T,1955,1
SLC:DF_LAWS(1.0),_T,BL,_T,1955,1
SLC:DF_LAWS(1.0),_T,BS,_T,1955,6
SLC:DF_LAWS(1.0),_T,FR,_T,1955,1
SLC:DF_LAWS(1.0),_T,GE,_T,1955,5
SLC:DF_LAWS(1.0),_T,GR,_T,1955,1
SLC:DF_LAWS(1.0),_T,NE,_T,1955,2
SLC:DF_LAWS(1.0),_T,OW,_T,1955,1
SLC:DF_LAWS(1.0),_T,SG,_T,1955,4
SLC:DF_LAWS(1.0),_T,SH,_T,1955,2
SLC:DF_LAWS(1.0),_T,SO,_T,1955,3
SLC:DF_LAWS(1.0),_T,SZ,_T,1955,2
SLC:DF_LAWS(1.0),_T,TG,_T,1955,1
SLC:DF_LAWS(1.0),_T,VD,_T,1955,4
SLC:DF_LAWS(1.0),_T,VS,_T,1955,1
SLC:DF_LAWS(1.0),_T,ZG,_T,1955,1
SLC:DF_LAWS(1.0),_T,ZH,_T,1955,6
SLC:DF_LAWS(1.0),_T,_T,autres,1955,7
SLC:DF_LAWS(1.0),_T,_T,eco,1955,1
SLC:DF_LAWS(1.0),_T,_T,educ,1955,3
SLC:DF_LAWS(1.0),_T,_T,etat,1955,11
SLC:DF_LAWS(1.0),_T,_T,fin,1955,13
SLC:DF_LAWS(1.0),_T,_T,infra,1955,7
SLC:DF_LAWS(1.0),_T,_T,sante,1955,6
SLC:DF_LAWS(1.0),_T,_T,_T,1955,48
SLC:DF_LAWS(1.0),anderes,BE,etat,1956,1
SLC:DF_LAWS(1.0),anderes,GR,educ,1956,1
SLC:DF_LAWS(1.0),anderes,OW,infra,1956,1
SLC:DF_LAWS(1.0),anderes,SO,infra,1956,1
SLC:DF_LAWS(1.0),dekret,BL,autres,1956,1
SLC:DF_LAWS(1.0),dekret,VD,autres,1956,1
SLC:DF_LAWS(1.0),dekret,VD,infra,1956,1
SLC:DF_LAWS(1.0),gemeindeerlass,BS,etat,1956,1
SLC:DF_LAWS(1.0),gesetz,GE,etat,1956,1
SLC:DF_LAWS(1.0),gesetz,GR,autres,1956,1
SLC:DF_LAWS(1.0),gesetz,NE,sante,1956,1
SLC:DF_LAWS(1.0),gesetz,SH,etat,1956,1
SLC:DF_LAWS(1.0),gesetz,TI,etat,1956,1
SLC:DF_LAWS(1.0),gesetz,VD,etat,1956,1
SLC:DF_LAWS(1.0),gesetz,VD,fin,1956,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AG,fin,1956,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZH,fin,1956,1
SLC:DF_LAWS(1.0),reglement,BS,etat,1956,1
SLC:DF_LAWS(1.0),reglement,BS,sante,1956,1
SLC:DF_LAWS(1.0),reglement,GE,eco,1956,1
SLC:DF_LAWS(1.0),reglement,GE,educ,1956,1
SLC:DF_LAWS(1.0),reglement,GE,etat,1956,3
SLC:DF_LAWS(1.0),reglement,GE,sante,1956,1
SLC:DF_LAWS(1.0),verordnung,JU,autres,1956,1
SLC:DF_LAWS(1.0),verordnung,ZH,infra,1956,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1956,4
SLC:DF_LAWS(1.0),dekret,_T,_T,1956,3
SLC:DF_LAWS(1.0),gemeindeerlass,_T,_T,1956,1
SLC:DF_LAWS(1.0),gesetz,_T,_T,1956,7
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1956,3
SLC:DF_LAWS(1.0),reglement,_T,_T,1956,8
SLC:DF_LAWS(1.0),verordnung,_T,_T,1956,2
SLC:DF_LAWS(1.0),_T,AG,_T,1956,2
SLC:DF_LAWS(1.0),_T,BE,_T,1956,1
SLC:DF_LAWS(1.0),_T,BL,_T,1956,1
SLC:DF_LAWS(1.0),_T,BS,_T,1956,3
SLC:DF_LAWS(1.0),_T,GE,_T,1956,7
SLC:DF_LAWS(1.0),_T,GR,_T,1956,2
SLC:DF_LAWS(1.0),_T,JU,_T,1956,1
SLC:DF_LAWS(1.0),_T,NE,_T,1956,1
SLC:DF_LAWS(1.0),_T,OW,_T,1956,1
SLC:DF_LAWS(1.0),_T,SH,_T,1956,1
SLC:DF_LAWS(1.0),_T,SO,_T,1956,1
SLC:DF_LAWS(1.0),_T,TI,_T,1956,1
SLC:DF_LAWS(1.0),_T,VD,_T,1956,4
SLC:DF_LAWS(1.0),_T,ZH,_T,1956,2
SLC:DF_LAWS(1.0),_T,_T,autres,1956,4
SLC:DF_LAWS(1.0),_T,_T,eco,1956,1
SLC:DF_LAWS(1.0),_T,_T,educ,1956,2
SLC:DF_LAWS(1.0),_T,_T,etat,1956,10
SLC:DF_LAWS(1.0),_T,_T,fin,1956,4
SLC:DF_LAWS(1.0),_T,_T,infra,1956,4
SLC:DF_LAWS(1.0),_T,_T,sante,1956,3
SLC:DF_LAWS(1.0),_T,_T,_T,1956,28
SLC:DF_LAWS(1.0),anderes,BS,educ,1957,1
SLC:DF_LAWS(1.0),anderes,FR,autres,1957,1
SLC:DF_LAWS(1.0),anderes,FR,etat,1957,1
SLC:DF_LAWS(1.0),anderes,GL,infra,1957,2
SLC:DF_LAWS(1.0),anderes,NE,infra,1957,1
SLC:DF_LAWS(1.0),anderes,SG,educ,1957,1
SLC:DF_LAWS(1.0),anderes,SO,autres,1957,1
SLC:DF_LAWS(1.0),anderes,SO,etat,1957,1
SLC:DF_LAWS(1.0),anderes,SO,sante,1957,1
SLC:DF_LAWS(1.0),anderes,VD,autres,1957,1
SLC:DF_LAWS(1.0),anderes,VD,fin,1957,1
SLC:DF_LAWS(1.0),dekret,AG,eco,1957,1
SLC:DF_LAWS(1.0),dekret,AR,autres,1957,1
SLC:DF_LAWS(1.0),dekret,GL,sante,1957,1
SLC:DF_LAWS(1.0),dekret,LU,eco,1957,1
SLC:DF_LAWS(1.0),dekret,NE,sante,1957,1
SLC:DF_LAWS(1.0),dekret,OW,infra,1957,1
SLC:DF_LAWS(1.0),dekret,TI,etat,1957,1
SLC:DF_LAWS(1.0),dekret,VD,sante,1957,1
SLC:DF_LAWS(1.0),gesetz,FR,fin,1957,1
SLC:DF_LAWS(1.0),gesetz,GE,eco,1957,1
SLC:DF_LAWS(1.0),gesetz,GE,etat,1957,1
SLC:DF_LAWS(1.0),gesetz,GE,infra,1957,1
SLC:DF_LAWS(1.0),gesetz,GR,sante,1957,2
SLC:DF_LAWS(1.0),gesetz,LU,autres,1957,1
SLC:DF_LAWS(1.0),gesetz,LU,etat,1957,1
SLC:DF_LAWS(1.0),gesetz,TI,autres,1957,1
SLC:DF_LAWS(1.0),gesetz,VD,eco,1957,1
SLC:DF_LAWS(1.0),gesetz,VD,etat,1957,2
SLC:DF_LAWS(1.0),gesetz,VD,fin,1957,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BE,autres,1957,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,JU,autres,1957,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SH,autres,1957,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SH,infra,1957,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,VD,autres,1957,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,VS,autres,1957,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZG,autres,1957,1
SLC:DF_LAWS(1.0),reglement,GE,etat,1957,1
SLC:DF_LAWS(1.0),reglement,SO,etat,1957,1
SLC:DF_LAWS(1.0),reglement,VD,eco,1957,1
SLC:DF_LAWS(1.0),reglement,VD,etat,1957,1
SLC:DF_LAWS(1.0),reglement,VD,sante,1957,1
SLC:DF_LAWS(1.0),staatsvertrag,FR,fin,1957,1
SLC:DF_LAWS(1.0),staatsvertrag,GR,fin,1957,1
SLC:DF_LAWS(1.0),staatsvertrag,SG,fin,1957,1
SLC:DF_LAWS(1.0),verordnung,AG,eco,1957,1
SLC:DF_LAWS(1.0),verordnung,BL,etat,1957,1
SLC:DF_LAWS(1.0),verordnung,BS,educ,1957,1
SLC:DF_LAWS(1.0),verordnung,GE,infra,1957,1
SLC:DF_LAWS(1.0),verordnung,LU,autres,1957,1
SLC:DF_LAWS(1.0),verordnung,SG,autres,1957,1
SLC:DF_LAWS(1.0),verordnung,ZH,autres,1957,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1957,12
SLC:DF_LAWS(1.0),dekret,_T,_T,1957,8
SLC:DF_LAWS(1.0),gesetz,_T,_T,1957,13
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1957,7
SLC:DF_LAWS(1.0),reglement,_T,_T,1957,5
SLC:DF_LAWS(1.0),staatsvertrag,_T,_T,1957,3
SLC:DF_LAWS(1.0),verordnung,_T,_T,1957,7
SLC:DF_LAWS(1.0),_T,AG,_T,1957,2
SLC:DF_LAWS(1.0),_T,AR,_T,1957,1
SLC:DF_LAWS(1.0),_T,BE,_T,1957,1
SLC:DF_LAWS(1.0),_T,BL,_T,1957,1
SLC:DF_LAWS(1.0),_T,BS,_T,1957,2
SLC:DF_LAWS(1.0),_T,FR,_T,1957,4
SLC:DF_LAWS(1.0),_T,GE,_T,1957,5
SLC:DF_LAWS(1.0),_T,GL,_T,1957,3
SLC:DF_LAWS(1.0),_T,GR,_T,1957,3
SLC:DF_LAWS(1.0),_T,JU,_T,1957,1
SLC:DF_LAWS(1.0),_T,LU,_T,1957,4
SLC:DF_LAWS(1.0),_T,NE,_T,1957,2
SLC:DF_LAWS(1.0),_T,OW,_T,1957,1
SLC:DF_LAWS(1.0),_T,SG,_T,1957,3
SLC:DF_LAWS(1.0),_T,SH,_T,1957,2
SLC:DF_LAWS(1.0),_T,SO,_T,1957,4
SLC:DF_LAWS(1.0),_T,TI,_T,1957,2
SLC:DF_LAWS(1.0),_T,VD,_T,1957,11
SLC:DF_LAWS(1.0),_T,VS,_T,1957,1
SLC:DF_LAWS(1.0),_T,ZG,_T,1957,1
SLC:DF_LAWS(1.0),_T,ZH,_T,1957,1
SLC:DF_LAWS(1.0),_T,_T,autres,1957,15
SLC:DF_LAWS(1.0),_T,_T,eco,1957,6
SLC:DF_LAWS(1.0),_T,_T,educ,1957,3
SLC:DF_LAWS(1.0),_T,_T,etat,1957,11
SLC:DF_LAWS(1.0),_T,_T,fin,1957,6
SLC:DF_LAWS(1.0),_T,_T,infra,1957,7
SLC:DF_LAWS(1.0),_T,_T,sante,1957,7
SLC:DF_LAWS(1.0),_T,_T,_T,1957,55
SLC:DF_LAWS(1.0),anderes,BS,educ,1958,1
SLC:DF_LAWS(1.0),anderes,BS,sante,1958,2
SLC:DF_LAWS(1.0),anderes,NE,etat,1958,1
SLC:DF_LAWS(1.0),anderes,NE,infra,1958,1
SLC:DF_LAWS(1.0),anderes,SO,infra,1958,1
SLC:DF_LAWS(1.0),anderes,SZ,infra,1958,2
SLC:DF_LAWS(1.0),anderes,VD,etat,1958,1
SLC:DF_LAWS(1.0),anderes,ZG,fin,1958,1
SLC:DF_LAWS(1.0),anderes,ZH,infra,1958,4
SLC:DF_LAWS(1.0),dekret,AI,autres,1958,1
SLC:DF_LAWS(1.0),dekret,GR,infra,1958,1
SLC:DF_LAWS(1.0),dekret,NE,infra,1958,1
SLC:DF_LAWS(1.0),dekret,SZ,infra,1958,2
SLC:DF_LAWS(1.0),dekret,TI,sante,1958,1
SLC:DF_LAWS(1.0),gesetz,AG,autres,1958,1
SLC:DF_LAWS(1.0),gesetz,GE,eco,1958,1
SLC:DF_LAWS(1.0),gesetz,GE,educ,1958,1
SLC:DF_LAWS(1.0),gesetz,GE,etat,1958,1
SLC:DF_LAWS(1.0),gesetz,GE,sante,1958,2
SLC:DF_LAWS(1.0),gesetz,GR,fin,1958,1
SLC:DF_LAWS(1.0),gesetz,GR,infra,1958,1
SLC:DF_LAWS(1.0),gesetz,OW,infra,1958,1
SLC:DF_LAWS(1.0),gesetz,SZ,autres,1958,1
SLC:DF_LAWS(1.0),gesetz,SZ,etat,1958,1
SLC:DF_LAWS(1.0),gesetz,SZ,infra,1958,2
SLC:DF_LAWS(1.0),gesetz,SZ,sante,1958,1
SLC:DF_LAWS(1.0),gesetz,TI,infra,1958,1
SLC:DF_LAWS(1.0),gesetz,VS,sante,1958,1
SLC:DF_LAWS(1.0),gesetz,ZH,sante,1958,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BL,infra,1958,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,GR,fin,1958,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SG,fin,1958,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SG,infra,1958,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SO,etat,1958,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,SO,infra,1958,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,TG,fin,1958,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,VD,infra,1958,2
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZG,fin,1958,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,ZH,infra,1958,2
SLC:DF_LAWS(1.0),reglement,GE,educ,1958,1
SLC:DF_LAWS(1.0),reglement,GE,etat,1958,2
SLC:DF_LAWS(1.0),reglement,GE,fin,1958,3
SLC:DF_LAWS(1.0),reglement,TI,autres,1958,2
SLC:DF_LAWS(1.0),reglement,TI,sante,1958,2
SLC:DF_LAWS(1.0),reglement,VD,etat,1958,1
SLC:DF_LAWS(1.0),reglement,VS,infra,1958,1
SLC:DF_LAWS(1.0),staatsvertrag,VD,infra,1958,1
SLC:DF_LAWS(1.0),verordnung,AG,sante,1958,1
SLC:DF_LAWS(1.0),verordnung,AI,infra,1958,1
SLC:DF_LAWS(1.0),verordnung,BS,infra,1958,1
SLC:DF_LAWS(1.0),verordnung,GL,etat,1958,1
SLC:DF_LAWS(1.0),verordnung,GR,etat,1958,1
SLC:DF_LAWS(1.0),verordnung,LU,etat,1958,1
SLC:DF_LAWS(1.0),verordnung,LU,sante,1958,1
SLC:DF_LAWS(1.0),verordnung,SO,etat,1958,1
SLC:DF_LAWS(1.0),verordnung,VS,sante,1958,1
SLC:DF_LAWS(1.0),verordnung,ZH,autres,1958,1
SLC:DF_LAWS(1.0),verordnung,ZH,sante,1958,1
SLC:DF_LAWS(1.0),anderes,_T,_T,1958,14
SLC:DF_LAWS(1.0),dekret,_T,_T,1958,6
SLC:DF_LAWS(1.0),gesetz,_T,_T,1958,17
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,_T,_T,1958,13
SLC:DF_LAWS(1.0),reglement,_T,_T,1958,12
SLC:DF_LAWS(1.0),staatsvertrag,_T,_T,1958,1
SLC:DF_LAWS(1.0),verordnung,_T,_T,1958,11
SLC:DF_LAWS(1.0),_T,AG,_T,1958,2
SLC:DF_LAWS(1.0),_T,AI,_T,1958,2
SLC:DF_LAWS(1.0),_T,BL,_T,1958,1
SLC:DF_LAWS(1.0),_T,BS,_T,1958,4
SLC:DF_LAWS(1.0),_T,GE,_T,1958,11
SLC:DF_LAWS(1.0),_T,GL,_T,1958,1
SLC:DF_LAWS(1.0),_T,GR,_T,1958,5
SLC:DF_LAWS(1.0),_T,LU,_T,1958,2
SLC:DF_LAWS(1.0),_T,NE,_T,1958,3
SLC:DF_LAWS(1.0),_T,OW,_T,1958,1
SLC:DF_LAWS(1.0),_T,SG,_T,1958,3
SLC:DF_LAWS(1.0),_T,SO,_T,1958,4
SLC:DF_LAWS(1.0),_T,SZ,_T,1958,9
SLC:DF_LAWS(1.0),_T,TG,_T,1958,1
SLC:DF_LAWS(1.0),_T,TI,_T,1958,6
SLC:DF_LAWS(1.0),_T,VD,_T,1958,5
SLC:DF_LAWS(1.0),_T,VS,_T,1958,3
SLC:DF_LAWS(1.0),_T,ZG,_T,1958,2
SLC:DF_LAWS(1.0),_T,ZH,_T,1958,9
SLC:DF_LAWS(1.0),_T,_T,autres,1958,6
SLC:DF_LAWS(1.0),_T,_T,eco,1958,1
SLC:DF_LAWS(1.0),_T,_T,educ,1958,3
SLC:DF_LAWS(1.0),_T,_T,etat,1958,12
SLC:DF_LAWS(1.0),_T,_T,fin,1958,9
SLC:DF_LAWS(1.0),_T,_T,infra,1958,29
SLC:DF_LAWS(1.0),_T,_T,sante,1958,14
SLC:DF_LAWS(1.0),_T,_T,_T,1958,74
SLC:DF_LAWS(1.0),anderes,GL,etat,1959,1
SLC:DF_LAWS(1.0),anderes,GL,infra,1959,1
SLC:DF_LAWS(1.0),anderes,GR,fin,1959,1
SLC:DF_LAWS(1.0),anderes,NE,etat,1959,1
SLC:DF_LAWS(1.0),anderes,NE,sante,1959,1
SLC:DF_LAWS(1.0),anderes,SZ,infra,1959,1
SLC:DF_LAWS(1.0),anderes,VD,educ,1959,2
SLC:DF_LAWS(1.0),anderes,VS,infra,1959,3
SLC:DF_LAWS(1.0),anderes,ZH,infra,1959,1
SLC:DF_LAWS(1.0),dekret,AG,autres,1959,1
SLC:DF_LAWS(1.0),dekret,AG,sante,1959,2
SLC:DF_LAWS(1.0),dekret,AI,sante,1959,1
SLC:DF_LAWS(1.0),dekret,AR,infra,1959,1
SLC:DF_LAWS(1.0),dekret,BE,sante,1959,1
SLC:DF_LAWS(1.0),dekret,NE,sante,1959,1
SLC:DF_LAWS(1.0),dekret,OW,autres,1959,1
SLC:DF_LAWS(1.0),dekret,OW,fin,1959,1
SLC:DF_LAWS(1.0),dekret,OW,sante,1959,1
SLC:DF_LAWS(1.0),dekret,SG,etat,1959,1
SLC:DF_LAWS(1.0),dekret,SZ,sante,1959,1
SLC:DF_LAWS(1.0),dekret,UR,etat,1959,1
SLC:DF_LAWS(1.0),dekret,ZG,sante,1959,1
SLC:DF_LAWS(1.0),gesetz,GE,fin,1959,1
SLC:DF_LAWS(1.0),gesetz,GR,educ,1959,1
SLC:DF_LAWS(1.0),gesetz,JU,sante,1959,1
SLC:DF_LAWS(1.0),gesetz,SG,eco,1959,1
SLC:DF_LAWS(1.0),gesetz,SG,etat,1959,1
SLC:DF_LAWS(1.0),gesetz,SZ,eco,1959,1
SLC:DF_LAWS(1.0),gesetz,VD,etat,1959,2
SLC:DF_LAWS(1.0),gesetz,VS,etat,1959,1
SLC:DF_LAWS(1.0),gesetz,ZH,etat,1959,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,AG,sante,1959,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BE,etat,1959,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BL,sante,1959,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,BS,sante,1959,1
SLC:DF_LAWS(1.0),interkantonale_vereinbarung,LU,autres,1959,1
